# Generated by cybertek605/cybertek-threat-intel
# Updated    : 2026-04-11T05:48:02
# Format     : score<TAB>ip_address
# Score      : number of independent source lists containing this IP (max 9)
# Severity   : score=1 -> Warning | score>=2 -> Critical
# Entries    : 25234
3	91.196.152.225
3	91.196.152.41
3	91.196.152.45
3	91.196.152.59
3	91.196.152.60
3	91.196.152.62
3	91.196.152.68
3	91.196.152.69
3	91.196.152.70
3	91.196.152.71
3	91.230.168.105
3	91.230.168.107
3	91.230.168.109
3	91.230.168.110
3	91.230.168.204
3	91.230.168.205
3	91.230.168.67
3	91.231.89.176
3	91.231.89.189
3	91.231.89.226
3	91.231.89.228
3	91.231.89.40
3	91.231.89.41
3	91.231.89.46
3	91.231.89.47
3	91.231.89.58
3	91.231.89.62
3	91.231.89.74
3	91.231.89.75
3	91.231.89.77
3	93.123.72.166
3	93.174.95.106
3	94.231.206.128
3	94.231.206.13
3	94.231.206.130
3	94.231.206.131
3	94.231.206.133
3	94.231.206.249
3	94.231.206.250
3	94.231.206.251
3	94.231.206.9
3	94.72.114.183
3	98.81.162.40
3	98.82.6.93
3	98.84.153.117
3	98.89.204.118
3	98.89.3.242
3	98.90.43.197
2	1.197.102.62
2	1.220.64.218
2	1.234.63.146
2	1.24.16.252
2	1.24.16.47
2	1.83.125.105
2	1.94.18.250
2	100.26.29.152
2	100.27.192.197
2	100.27.226.38
2	100.28.153.226
2	100.29.192.1
2	100.29.192.10
2	100.29.192.100
2	100.29.192.101
2	100.29.192.103
2	100.29.192.104
2	100.29.192.105
2	100.29.192.106
2	100.29.192.107
2	100.29.192.108
2	100.29.192.109
2	100.29.192.11
2	100.29.192.110
2	100.29.192.111
2	100.29.192.112
2	100.29.192.113
2	100.29.192.114
2	100.29.192.115
2	100.29.192.116
2	100.29.192.118
2	100.29.192.119
2	100.29.192.12
2	100.29.192.120
2	100.29.192.121
2	100.29.192.123
2	100.29.192.124
2	100.29.192.125
2	100.29.192.126
2	100.29.192.127
2	100.29.192.13
2	100.29.192.14
2	100.29.192.15
2	100.29.192.16
2	100.29.192.17
2	100.29.192.18
2	100.29.192.19
2	100.29.192.2
2	100.29.192.25
2	100.29.192.27
2	100.29.192.28
2	100.29.192.29
2	100.29.192.3
2	100.29.192.30
2	100.29.192.31
2	100.29.192.32
2	100.29.192.33
2	100.29.192.34
2	100.29.192.35
2	100.29.192.36
2	100.29.192.37
2	100.29.192.38
2	100.29.192.39
2	100.29.192.4
2	100.29.192.41
2	100.29.192.42
2	100.29.192.43
2	100.29.192.44
2	100.29.192.45
2	100.29.192.46
2	100.29.192.47
2	100.29.192.48
2	100.29.192.49
2	100.29.192.5
2	100.29.192.50
2	100.29.192.51
2	100.29.192.52
2	100.29.192.53
2	100.29.192.54
2	100.29.192.55
2	100.29.192.56
2	100.29.192.57
2	100.29.192.58
2	100.29.192.59
2	100.29.192.6
2	100.29.192.60
2	100.29.192.61
2	100.29.192.62
2	100.29.192.63
2	100.29.192.64
2	100.29.192.65
2	100.29.192.66
2	100.29.192.67
2	100.29.192.68
2	100.29.192.69
2	100.29.192.7
2	100.29.192.70
2	100.29.192.71
2	100.29.192.72
2	100.29.192.73
2	100.29.192.74
